Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kmpl,Engine_CC,Power_bhp,Seats,Price_INR,Type of Car,Car Model,price rate,Car_Age,Avg_KM_Per_Year
Mahindra XUV500 W8 2WD,Mumbai,2012,32792.0,Diesel,Manual,First,15.1,2179,140.0,7,790000.0,Mahindra,XUV500,Mid-range,7,4684.571428571428
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,147898.0,Diesel,Manual,First,22.7,1498,89.84,5,442000.0,Ford,Ecosport,Economy,5,29579.6
Toyota Fortuner 4x2 Manual,Mumbai,2012,131765.0,Diesel,Manual,First,13.0,2982,168.5,7,1350000.0,Toyota,Fortuner,Luxury,7,18823.571428571428
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Chennai,2013,65000.0,Diesel,Automatic,First,21.5,1498,108.5,5,625000.0,Volkswagen,Vento,Mid-range,6,10833.333333333334
Ford Figo Diesel Titanium,Jaipur,2010,66123.0,Diesel,Manual,Second,20.0,1399,68.0,5,210000.0,Ford,Figo,Economy,9,7347.0
BMW X5 xDrive 30d,Mumbai,2015,41000.0,Diesel,Automatic,First,15.3,2993,258.0,5,4500000.0,BMW,X5,Ultra-Luxury,4,10250.0
Mercedes-Benz New C-Class C 220 CDI Style,Coimbatore,2017,23550.0,Diesel,Automatic,First,19.27,2143,167.62,5,3365999.9999999995,Mercedes-Benz,New,Ultra-Luxury,2,11775.0
Honda Brio V MT,Bangalore,2012,45000.0,Petrol,Manual,Second,19.4,1198,86.8,5,365000.0,Honda,Brio,Economy,7,6428.571428571428
Hyundai i10 Magna 1.2,Delhi,2013,60000.0,Petrol,Manual,First,20.36,1197,78.9,5,275000.0,Hyundai,i10,Economy,6,10000.0
Mercedes-Benz GLC 220,Bangalore,2016,44414.0,Diesel,Automatic,First,17.9,2143,170.0,5,4250000.0,Mercedes-Benz,GLC,Ultra-Luxury,3,14804.666666666666
Hyundai Grand i10 1.2 Kappa Asta,Kolkata,2019,1000.0,Petrol,Manual,First,18.9,1197,81.86,5,650000.0,Hyundai,Grand,Mid-range,0,inf
Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,62500.0,Diesel,Automatic,Second,17.68,1968,174.33,5,1900000.0,Audi,A6,Luxury,7,8928.57142857143
Volkswagen Vento Petrol Highline AT,Mumbai,2013,21000.0,Petrol,Automatic,Second,14.4,1598,103.6,5,445000.0,Volkswagen,Vento,Economy,6,3500.0
Mini Countryman Cooper D,Jaipur,2017,8525.0,Diesel,Automatic,Second,16.6,1998,112.0,5,2300000.0,Mini,Countryman,Ultra-Luxury,2,4262.5
Hyundai i20 Asta 1.4 CRDi,Bangalore,2014,29000.0,Diesel,Manual,First,22.54,1396,88.73,5,835000.0,Hyundai,i20,Mid-range,5,5800.0
Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000.0,Diesel,Automatic,First,17.68,1968,174.33,5,2295000.0,Audi,A6,Ultra-Luxury,5,8000.0
Chevrolet Beat Diesel LT,Jaipur,2012,88000.0,Diesel,Manual,First,25.44,936,57.6,5,150000.0,Chevrolet,Beat,Economy,7,12571.42857142857
Skoda Superb Elegance 1.8 TSI AT,Kochi,2012,53537.0,Petrol,Automatic,First,13.7,1798,157.75,5,689000.0,Skoda,Superb,Mid-range,7,7648.142857142857
Ford Fiesta 1.4 TDCi EXI Limited Edition,Chennai,2006,216000.0,Diesel,Manual,Second,17.8,1399,68.0,5,145000.0,Ford,Fiesta,Economy,13,16615.384615384617
BMW 5 Series 520d Luxury Line,Hyderabad,2014,51000.0,Diesel,Automatic,First,22.48,1995,190.0,5,3350000.0,BMW,5,Ultra-Luxury,5,10200.0
Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500.0,Petrol,Manual,First,12.9,1598,102.5,5,125000.0,Chevrolet,Optra,Economy,12,9875.0
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000.0,Diesel,Manual,First,22.07,1199,73.9,5,420000.0,Volkswagen,Polo,Economy,7,9000.0
Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000.0,Diesel,Manual,First,19.98,1461,108.5,8,675000.0,Renault,Lodgy,Mid-range,4,6250.0
Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382.0,Diesel,Automatic,First,13.0,2143,201.1,5,3200000.0,Mercedes-Benz,E-Class,Ultra-Luxury,5,7476.4
Maruti Baleno Alpha,Kochi,2017,24773.0,Petrol,Manual,First,21.4,1197,83.1,5,750000.0,Maruti,Baleno,Mid-range,2,12386.5
Hyundai Verna 1.6 SX,Delhi,2012,62000.0,Diesel,Manual,First,22.32,1582,126.32,5,459999.99999999994,Hyundai,Verna,Economy,7,8857.142857142857
Hyundai i10 Magna 1.1,Kochi,2017,52340.0,Petrol,Manual,First,19.81,1086,68.05,5,404000.0,Hyundai,i10,Economy,2,26170.0
Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739.0,Diesel,Manual,First,15.4,1997,120.0,7,1031000.0,Mahindra,Scorpio,Luxury,3,18913.0
Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091.0,Diesel,Automatic,First,12.7,2179,187.7,5,5576000.0,Land,Rover,Ultra-Luxury,1,36091.0
Ford Figo Diesel ZXI,Chennai,2010,120000.0,Diesel,Manual,First,20.0,1399,68.0,5,260000.0,Ford,Figo,Economy,9,13333.333333333334
Maruti Ertiga ZDI,Mumbai,2016,33000.0,Diesel,Manual,First,25.47,1248,88.5,7,850000.0,Maruti,Ertiga,Mid-range,3,11000.0
Honda City 1.5 GXI,Ahmedabad,2007,60006.0,Petrol,Manual,First,23.026666666666667,2295,159.20000000000002,5,295000.0,Honda,City,Economy,12,5000.5
Honda Amaze S i-Dtech,Kolkata,2014,52000.0,Diesel,Manual,First,25.8,1498,98.6,5,350000.0,Honda,Amaze,Economy,5,10400.0
Hyundai i10 Magna,Jaipur,2015,43571.0,Petrol,Manual,First,20.36,1197,78.9,5,355000.0,Hyundai,i10,Economy,4,10892.75
Honda Amaze S i-Dtech,Kolkata,2013,50000.0,Diesel,Manual,First,25.8,1498,98.6,5,325000.0,Honda,Amaze,Economy,6,8333.333333333334
Skoda Laura Ambiente,Hyderabad,2008,113000.0,Diesel,Manual,First,17.5,1896,106.0,5,450000.0,Skoda,Laura,Economy,11,10272.727272727272
Renault Duster 85PS Diesel RxL,Delhi,2014,90000.0,Diesel,Manual,First,19.87,1461,83.8,5,535000.0,Renault,Duster,Mid-range,5,18000.0
Mahindra NuvoSport N6,Chennai,2017,29000.0,Diesel,Manual,Second,17.45,1493,100.0,7,650000.0,Mahindra,NuvoSport,Mid-range,2,14500.0
Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000.0,Diesel,Manual,First,24.3,1248,88.5,5,900000.0,Maruti,Vitara,Mid-range,3,6666.666666666667
Hyundai i20 Asta Option 1.2,Kochi,2016,61012.0,Petrol,Manual,First,18.6,1197,81.83,5,600000.0,Hyundai,i20,Mid-range,3,20337.333333333332
Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459.0,Petrol,Manual,First,14.7,1390,85.0,5,275000.0,Skoda,Fabia,Economy,10,8745.9
Tata Indigo eCS GLX,Pune,2010,70500.0,Petrol,Manual,First,15.64,1193,64.1,5,150000.0,Tata,Indigo,Economy,9,7833.333333333333
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103.0,Diesel,Automatic,First,15.73,1968,174.33,5,1989999.9999999998,Audi,Q3,Luxury,4,16025.75
Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000.0,Petrol,Automatic,First,14.7,1798,177.5,5,1000000.0,Skoda,Octavia,Luxury,5,15200.0
Toyota Etios Liva GD SP,Delhi,2014,104000.0,Diesel,Manual,First,23.59,1364,67.06,5,300000.0,Toyota,Etios,Economy,5,20800.0
Maruti Swift 1.3 VXi,Kolkata,2010,42001.0,Petrol,Manual,First,16.1,1397,95.23333333333333,5,211000.0,Maruti,Swift,Economy,9,4666.777777777777
Mercedes-Benz B Class B180,Kochi,2014,37245.0,Petrol,Automatic,First,14.8,1595,120.7,5,1196000.0,Mercedes-Benz,B,Luxury,5,7449.0
Honda Amaze S Diesel,Kolkata,2013,45000.0,Diesel,Manual,First,27.4,1498,98.6,5,325000.0,Honda,Amaze,Economy,6,7500.0
Hyundai Verna 1.6 SX,Jaipur,2012,117837.0,Diesel,Manual,Second,22.32,1582,126.32,5,475000.0,Hyundai,Verna,Economy,7,16833.85714285714
Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000.0,Diesel,Manual,First,20.46,1461,83.8,5,595000.0,Renault,Duster,Mid-range,5,6000.0
Hyundai Creta 1.6 VTVT S,Delhi,2015,27057.0,Petrol,Manual,Second,15.29,1591,121.3,5,815000.0,Hyundai,Creta,Mid-range,4,6764.25
Maruti Wagon R AMT VXI,Mumbai,2016,8500.0,Petrol,Automatic,First,20.51,998,67.0,5,422000.0,Maruti,Wagon,Economy,3,2833.3333333333335
Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500.0,Petrol,Automatic,First,11.74,1796,186.0,5,1050000.0,Mercedes-Benz,New,Luxury,9,3388.8888888888887
Audi A8 L 3.0 TDI quattro,Delhi,2012,56000.0,Diesel,Automatic,First,11.8,2967,246.7,5,4500000.0,Audi,A8,Ultra-Luxury,7,8000.0
Hyundai i10 Magna 1.1,Pune,2012,44000.0,Petrol,Manual,Second,19.81,1086,68.05,5,290000.0,Hyundai,i10,Economy,7,6285.714285714285
Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500.0,Petrol,Automatic,First,14.3,1598,103.52,5,890000.0,Skoda,Rapid,Mid-range,2,5250.0
Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000.0,Petrol,Automatic,First,14.67,1798,177.46,5,2600000.0,Skoda,Superb,Ultra-Luxury,2,13000.0
Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166.0,Petrol,Manual,First,17.19,1197,81.86,5,822000.0000000001,Hyundai,i20,Mid-range,1,25166.0
Honda Amaze VX i-DTEC,Kolkata,2014,64000.0,Diesel,Manual,Second,25.8,1498,98.6,5,350000.0,Honda,Amaze,Economy,5,12800.0
Maruti Wagon R LXI,Chennai,2004,61000.0,Petrol,Manual,Second,18.9,998,67.1,5,125000.0,Maruti,Wagon,Economy,15,4066.6666666666665
Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000.0,Diesel,Manual,First,21.03,1461,65.0,5,370000.0,Mahindra,Verito,Economy,6,17833.333333333332
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161.0,Diesel,Automatic,First,19.27,2143,167.62,5,3940999.9999999995,Mercedes-Benz,New,Ultra-Luxury,1,29161.0
Maruti Wagon R VXI,Kolkata,2013,32000.0,Petrol,Manual,First,22.5,998,67.04,5,265000.0,Maruti,Wagon,Economy,6,5333.333333333333
Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173.0,Diesel,Manual,Second,19.01,1461,108.5,5,892000.0,Nissan,Terrano,Mid-range,4,11543.25
Maruti Swift VDI BSIV,Delhi,2013,47000.0,Diesel,Manual,First,17.8,1248,83.16666666666667,5,409999.99999999994,Maruti,Swift,Economy,6,7833.333333333333
Mini Cooper Convertible S,Kochi,2017,26327.0,Petrol,Automatic,First,16.82,1998,189.08,4,3567000.0,Mini,Cooper,Ultra-Luxury,2,13163.5
Ford Figo Diesel,Bangalore,2015,70436.0,Diesel,Manual,First,18.813333333333333,1498,99.0,5,360000.0,Ford,Figo,Economy,4,17609.0
Tata Indica V2 DLS BSII,Jaipur,2007,200000.0,Diesel,Manual,Second,17.2,1396,53.5,5,85000.0,Tata,Indica,Economy,12,16666.666666666668
Chevrolet Beat LT,Kochi,2016,60813.0,Petrol,Manual,Second,18.6,1199,76.8,5,332000.0,Chevrolet,Beat,Economy,3,20271.0
Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000.0,Diesel,Manual,First,22.07,1199,73.9,5,360000.0,Volkswagen,Polo,Economy,7,6428.571428571428
Maruti Swift ZDi,Hyderabad,2016,64000.0,Diesel,Manual,First,22.9,1248,74.0,5,680000.0,Maruti,Swift,Mid-range,3,21333.333333333332
Ford Figo Diesel EXI,Kolkata,2012,41284.0,Diesel,Manual,First,20.0,1399,68.05,5,250000.0,Ford,Figo,Economy,7,5897.714285714285
Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165.0,Diesel,Automatic,First,11.36,2755,171.5,7,1964000.0,Toyota,Innova,Luxury,0,inf
Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000.0,Diesel,Automatic,Second,11.72,2199,194.3,7,700000.0,Hyundai,Santa,Mid-range,8,8375.0
Honda City i-VTEC V,Kolkata,2011,32572.0,Petrol,Manual,First,17.4,1497,117.3,5,387000.0,Honda,City,Economy,8,4071.5
Hyundai i20 1.2 Magna Executive,Kochi,2018,14960.0,Petrol,Manual,First,18.6,1197,81.83,5,627000.0,Hyundai,i20,Mid-range,1,14960.0
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980.0,Diesel,Automatic,First,19.27,2143,167.62,5,1812000.0,Mercedes-Benz,New,Luxury,4,13995.0
Chevrolet Beat Diesel LT,Mumbai,2013,74000.0,Diesel,Manual,First,25.44,936,57.6,5,265000.0,Chevrolet,Beat,Economy,6,12333.333333333334
Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847.0,Diesel,Manual,First,22.54,1396,88.73,5,720000.0,Hyundai,i20,Mid-range,4,14211.75
Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374.0,Diesel,Manual,First,12.99,2494,100.6,7,1430000.0,Toyota,Innova,Luxury,4,30343.5
Maruti Ertiga VDI,Chennai,2013,52000.0,Diesel,Manual,First,20.77,1248,88.76,7,690000.0,Maruti,Ertiga,Mid-range,6,8666.666666666666
Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000.0,Diesel,Manual,First,12.8,2494,102.0,7,1075000.0,Toyota,Innova,Luxury,5,23600.0
Hyundai Santro Xing XO eRLX Euro II,Mumbai,2007,72000.0,Petrol,Manual,Third,17.0,1086,58.18666666666667,5,95000.0,Hyundai,Santro,Economy,12,6000.0
Honda City i VTEC V,Kochi,2016,33915.0,Petrol,Manual,First,17.8,1497,117.3,5,809000.0,Honda,City,Mid-range,3,11305.0
BMW X1 sDrive20d,Ahmedabad,2014,82002.0,Diesel,Automatic,First,17.05,1995,184.0,5,1850000.0,BMW,X1,Luxury,5,16400.4
Hyundai Grand i10 CRDi Era,Mumbai,2017,33000.0,Diesel,Manual,First,24.0,1120,70.0,5,475000.0,Hyundai,Grand,Economy,2,16500.0
Maruti Ciaz 1.3 Alpha,Chennai,2016,34000.0,Diesel,Manual,First,28.09,1248,88.5,5,844999.9999999999,Maruti,Ciaz,Mid-range,3,11333.333333333334
Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000.0,Diesel,Manual,First,20.5,1598,103.6,5,350000.0,Skoda,Rapid,Economy,7,7857.142857142857
Hyundai Accent CRDi,Kochi,2006,160538.0,Diesel,Manual,First,13.1,1493,82.0,5,180000.0,Hyundai,Accent,Economy,13,12349.076923076924
Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000.0,Diesel,Manual,Second,19.91,1498,103.6,5,370000.0,Volkswagen,Polo,Economy,5,12000.0
Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575.0,Petrol,Manual,First,18.7,1199,88.7,5,717000.0,Honda,Jazz,Mid-range,2,24787.5
Hyundai i10 Era,Jaipur,2010,83000.0,Petrol,Manual,First,19.81,1086,68.05,5,175000.0,Hyundai,i10,Economy,9,9222.222222222223
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346.0,Diesel,Automatic,First,16.38,1995,183.0,5,2199000.0,Hyundai,Tucson,Ultra-Luxury,1,51346.0
Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000.0,Diesel,Manual,First,13.68,2393,147.8,7,1864999.9999999998,Toyota,Innova,Luxury,2,21500.0
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000.0,Petrol,Manual,Third,19.7,796,35.0,5,185000.0,Maruti,Omni,Economy,8,4375.0
Maruti Swift VXI BSIV,Coimbatore,2017,27872.0,Petrol,Manual,Second,20.4,1197,81.8,5,595000.0,Maruti,Swift,Mid-range,2,13936.0
Hyundai Grand i10 Magna,Mumbai,2014,16514.0,Petrol,Manual,First,18.9,1197,82.0,5,375000.0,Hyundai,Grand,Economy,5,3302.8
Maruti Swift VDI,Pune,2012,120000.0,Diesel,Manual,First,22.9,1248,74.0,5,375000.0,Maruti,Swift,Economy,7,17142.85714285714
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275.0,Diesel,Manual,First,22.0,1582,126.2,5,260000.0,Hyundai,Verna,Economy,11,13025.0
Hyundai Santro Xing XL,Hyderabad,2006,99000.0,Petrol,Manual,First,18.040000000000003,1086,68.0,5,175000.0,Hyundai,Santro,Economy,13,7615.384615384615
Hyundai i20 1.2 Sportz,Mumbai,2010,52000.0,Petrol,Manual,First,17.0,1197,80.0,5,280000.0,Hyundai,i20,Economy,9,5777.777777777777
Mercedes-Benz GLE 350d,Coimbatore,2017,29819.0,Diesel,Automatic,First,11.57,2987,254.79,5,6129000.0,Mercedes-Benz,GLE,Ultra-Luxury,2,14909.5
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000.0,Diesel,Manual,Second,15.8,2148,170.0,5,1800000.0,Mercedes-Benz,New,Luxury,5,11400.0
Maruti Ritz ZDi,Hyderabad,2014,88500.0,Diesel,Manual,First,23.2,1248,73.94,5,434999.99999999994,Maruti,Ritz,Economy,5,17700.0
Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000.0,Diesel,Manual,First,19.67,1582,126.2,5,1375000.0,Hyundai,Creta,Luxury,3,9333.333333333334
Maruti A-Star Vxi,Pune,2010,67000.0,Petrol,Manual,First,19.0,998,66.1,5,200000.0,Maruti,A-Star,Economy,9,7444.444444444444
Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000.0,Diesel,Manual,First,19.64,1461,108.45,5,1000000.0,Renault,Duster,Luxury,3,8666.666666666666
Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000.0,Diesel,Manual,First,17.8,1248,76.0,5,165000.0,Fiat,Grande,Economy,9,13333.333333333334
BMW X3 xDrive30d M Sport,Coimbatore,2017,51982.0,Diesel,Automatic,First,16.55,2993,258.0,5,4577000.0,BMW,X3,Ultra-Luxury,2,25991.0
Hyundai i10 Sportz,Bangalore,2010,36000.0,Petrol,Manual,Second,20.36,1197,78.9,5,325000.0,Hyundai,i10,Economy,9,4000.0
Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000.0,Diesel,Manual,First,12.8,2494,102.0,7,1280000.0,Toyota,Innova,Luxury,3,15666.666666666666
Maruti Zen VXI BSII,Mumbai,2002,60000.0,Petrol,Manual,Third,17.3,993,60.0,5,55000.00000000001,Maruti,Zen,Economy,17,3529.4117647058824
Maruti Swift VDI,Hyderabad,2018,31025.0,Diesel,Manual,First,28.4,1248,74.0,5,715000.0,Maruti,Swift,Mid-range,1,31025.0
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000.0,Diesel,Manual,Second,12.05,2179,120.0,8,700000.0,Mahindra,Scorpio,Mid-range,6,17500.0
Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900.0,Diesel,Manual,First,22.95,1248,74.0,5,375000.0,Tata,Zest,Economy,2,60950.0
Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695.0,Petrol,Manual,First,18.88,999,123.24,5,850000.0,Ford,EcoSport,Mid-range,2,11347.5
Maruti Swift Dzire ZDI,Jaipur,2012,73000.0,Diesel,Manual,First,23.4,1248,74.0,5,434999.99999999994,Maruti,Swift,Economy,7,10428.57142857143
Maruti Alto 800 LXI,Kochi,2016,32227.0,Petrol,Manual,First,22.74,796,47.3,5,326000.0,Maruti,Alto,Economy,3,10742.333333333334
Honda City 1.5 S MT,Jaipur,2011,55000.0,Petrol,Manual,First,17.0,1497,118.0,5,421000.0,Honda,City,Economy,8,6875.0
Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287.0,Diesel,Automatic,First,12.07,2967,241.4,7,7036000.0,Audi,Q7,Ultra-Luxury,1,11287.0
Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000.0,Diesel,Automatic,Second,17.0,1896,105.0,5,295000.0,Skoda,Laura,Economy,10,4800.0
Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308.0,Petrol,Manual,First,17.1,1591,121.3,5,428000.0,Hyundai,Verna,Economy,7,7758.285714285715
Honda City 1.5 V AT,Jaipur,2009,78442.0,Petrol,Automatic,First,16.8,1497,118.0,5,357000.0,Honda,City,Economy,10,7844.2
Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000.0,Diesel,Manual,First,21.9,1396,88.8,5,311000.0,Hyundai,i20,Economy,6,7666.666666666667
Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051.0,Petrol,Automatic,First,15.0,1396,98.6,5,596000.0,Hyundai,i20,Mid-range,5,9010.2
Volkswagen Vento Diesel Highline,Hyderabad,2011,69000.0,Diesel,Manual,First,20.54,1598,103.6,5,470000.0,Volkswagen,Vento,Economy,8,8625.0
Honda City i VTEC VX,Ahmedabad,2014,49000.0,Petrol,Manual,First,17.4,1497,117.3,5,690000.0,Honda,City,Mid-range,5,9800.0
Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000.0,Diesel,Manual,First,22.95,1248,74.0,5,525000.0,Tata,Zest,Mid-range,1,45000.0
BMW 5 Series 2003-2012 520d,Pune,2015,64000.0,Diesel,Automatic,First,18.48,1995,177.0,5,2800000.0,BMW,5,Ultra-Luxury,4,16000.0
Maruti Wagon R LXI Minor,Delhi,2009,60000.0,Petrol,Manual,First,18.9,1061,67.0,5,135000.0,Maruti,Wagon,Economy,10,6000.0
Honda Jazz VX,Delhi,2015,62178.0,Petrol,Manual,First,18.2,1199,88.7,5,484999.99999999994,Honda,Jazz,Economy,4,15544.5
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006.0,Diesel,Manual,First,15.0,1896,105.0,5,670000.0,Volkswagen,Jetta,Mid-range,7,8286.57142857143
Hyundai i10 Magna 1.2,Hyderabad,2010,74000.0,Petrol,Manual,First,20.36,1197,78.9,5,310000.0,Hyundai,i10,Economy,9,8222.222222222223
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771.0,Diesel,Automatic,First,19.27,2143,170.0,5,1864000.0,Mercedes-Benz,New,Luxury,4,19442.75
Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275.0,Petrol,Manual,First,20.36,1197,78.9,5,280000.0,Hyundai,i10,Economy,7,6467.857142857143
Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000.0,Diesel,Manual,First,13.68,2393,147.8,7,2025000.0,Toyota,Innova,Ultra-Luxury,3,16000.0
Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652.0,Diesel,Automatic,First,17.68,1968,174.33,5,2678000.0,Audi,A6,Ultra-Luxury,4,7913.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000.0,Diesel,Manual,Second,12.99,2494,100.6,7,826000.0,Toyota,Innova,Mid-range,9,12111.111111111111
Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978.0,Petrol,Manual,First,16.47,1198,73.9,5,389000.0,Volkswagen,Polo,Economy,4,7994.5
Maruti Alto K10 LXI,Hyderabad,2011,70000.0,Petrol,Manual,First,20.92,998,67.1,5,210000.0,Maruti,Alto,Economy,8,8750.0
Honda City i-VTEC CVT ZX,Mumbai,2017,15000.0,Petrol,Automatic,First,18.0,1497,117.3,5,1269000.0,Honda,City,Luxury,2,7500.0
Tata Indigo LX,Coimbatore,2013,59138.0,Diesel,Manual,First,17.0,1405,70.0,5,258000.0,Tata,Indigo,Economy,6,9856.333333333334
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726.0,Diesel,Automatic,First,17.68,1968,174.33,5,2077000.0,Audi,A6,Ultra-Luxury,5,12345.2
Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000.0,Diesel,Automatic,First,17.9,2143,136.0,5,2026000.0000000002,Mercedes-Benz,GLA,Ultra-Luxury,4,12000.0
Hyundai Santro Xing XL,Chennai,2006,58000.0,Petrol,Manual,Second,18.833333333333332,1086,70.67,5,150000.0,Hyundai,Santro,Economy,13,4461.538461538462
Maruti Swift VDI BSIV,Kolkata,2011,60020.0,Diesel,Manual,First,17.8,1248,73.98,5,250000.0,Maruti,Swift,Economy,8,7502.5
Maruti Celerio VXI AT,Hyderabad,2014,77815.0,Petrol,Automatic,First,23.1,998,67.04,5,425000.0,Maruti,Celerio,Economy,5,15563.0
Mercedes-Benz GLE 250d,Hyderabad,2017,29000.0,Diesel,Automatic,First,17.9,2143,201.15,5,5700000.0,Mercedes-Benz,GLE,Ultra-Luxury,2,14500.0
Land Rover Range Rover HSE Dynamic,Delhi,2017,44000.0,Diesel,Automatic,First,12.7,2179,187.7,5,4400000.0,Land,Rover,Ultra-Luxury,2,22000.0
Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626.0,Diesel,Manual,First,20.54,1598,103.6,5,365000.0,Volkswagen,Vento,Economy,8,13578.25
Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791.0,Petrol,Manual,First,14.0,796,35.0,5,204999.99999999997,Maruti,Omni,Economy,7,10255.857142857143
Honda Brio 1.2 VX MT,Kochi,2012,91931.0,Petrol,Manual,First,18.5,1198,86.8,5,313000.0,Honda,Brio,Economy,7,13133.0
Tata Sumo Delux,Hyderabad,2000,158000.0,Diesel,Manual,Second,14.07,2956,83.1,7,150000.0,Tata,Sumo,Economy,19,8315.78947368421
Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183.0,Diesel,Manual,First,18.0,1248,75.0,5,285000.0,Tata,Indica,Economy,7,13026.142857142857
Maruti Wagon R LXI BS IV,Delhi,2012,65000.0,Petrol,Manual,First,18.9,998,67.1,5,265000.0,Maruti,Wagon,Economy,7,9285.714285714286
Mahindra XUV500 W8 4WD,Hyderabad,2015,88428.0,Diesel,Manual,First,16.0,2179,140.0,7,1060000.0,Mahindra,XUV500,Luxury,4,22107.0
Tata Indigo LS Dicor,Pune,2008,138000.0,Diesel,Manual,Second,17.1,1396,70.0,5,125000.0,Tata,Indigo,Economy,11,12545.454545454546
Maruti Ertiga Paseo VXI,Mumbai,2018,18000.0,Petrol,Manual,First,16.02,1373,93.7,7,825000.0,Maruti,Ertiga,Mid-range,1,18000.0
Honda Accord 2.4 A/T,Mumbai,2011,60000.0,Petrol,Automatic,First,11.7,2354,177.6,5,445000.0,Honda,Accord,Economy,8,7500.0
Maruti Swift Dzire VDi,Kolkata,2012,48000.0,Diesel,Manual,First,19.3,1248,73.9,5,370000.0,Maruti,Swift,Economy,7,6857.142857142857
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000.0,Diesel,Manual,First,17.8,1399,68.0,5,280000.0,Ford,Fiesta,Economy,10,16000.0
Honda City ZX GXi,Kolkata,2008,40000.0,Petrol,Manual,First,17.7,1497,78.0,5,180000.0,Honda,City,Economy,11,3636.3636363636365
